SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
1847,DC:A6:32:33:B0:DA,2020-07-11 21:00:39.141514,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-70
1848,DC:A6:32:33:B0:DA,2020-07-11 21:00:40.231450,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-70
1849,DC:A6:32:33:B0:DA,2020-07-11 21:00:41.051563,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-68
1850,DC:A6:32:33:B0:DA,2020-07-11 21:00:43.060767,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-73
1851,DC:A6:32:33:B0:DA,2020-07-11 21:00:44.485484,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-65
1852,DC:A6:32:33:B0:DA,2020-07-11 21:00:45.132768,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-84
1853,DC:A6:32:33:B0:DA,2020-07-11 21:00:46.216541,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-74
1854,DC:A6:32:33:B0:DA,2020-07-11 21:00:47.100291,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-82
1855,DC:A6:32:33:B0:DA,2020-07-11 21:00:48.138738,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-72
1856,DC:A6:32:33:B0:DA,2020-07-11 21:00:49.150476,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-83
1857,DC:A6:32:33:B0:DA,2020-07-11 21:00:51.079138,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-60
1858,DC:A6:32:33:B0:DA,2020-07-11 21:00:52.575606,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-48
1859,DC:A6:32:33:B0:DA,2020-07-11 21:00:53.292364,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
1860,DC:A6:32:33:B0:DA,2020-07-11 21:00:54.153010,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-60
1861,DC:A6:32:33:B0:DA,2020-07-11 21:00:55.211714,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-56
1862,DC:A6:32:33:B0:DA,2020-07-11 21:00:56.132948,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-55
1863,DC:A6:32:33:B0:DA,2020-07-11 21:00:57.926232,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-55
1864,DC:A6:32:33:B0:DA,2020-07-11 21:00:58.032966,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-49
1865,DC:A6:32:33:B0:DA,2020-07-11 21:00:59.488257,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-59
1866,DC:A6:32:33:B0:DA,2020-07-11 21:01:00.023102,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
1867,DC:A6:32:33:B0:DA,2020-07-11 21:01:01.263068,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-57
1868,DC:A6:32:33:B0:DA,2020-07-11 21:01:02.088083,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-60
1869,DC:A6:32:33:B0:DA,2020-07-11 21:01:03.481853,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-56
1870,DC:A6:32:33:B0:DA,2020-07-11 21:01:04.395745,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-55
1871,DC:A6:32:33:B0:DA,2020-07-11 21:01:05.011901,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-59
1872,DC:A6:32:33:B0:DA,2020-07-11 21:01:06.434479,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-46
1873,DC:A6:32:33:B0:DA,2020-07-11 21:01:07.179598,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-51
1874,DC:A6:32:33:B0:DA,2020-07-11 21:01:08.765716,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-62
1875,DC:A6:32:33:B0:DA,2020-07-11 21:01:09.018793,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-67
1876,DC:A6:32:33:B0:DA,2020-07-11 21:01:10.082012,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-67
1877,DC:A6:32:33:B0:DA,2020-07-11 21:01:11.260732,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-73
1878,DC:A6:32:33:B0:DA,2020-07-11 21:01:12.362156,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-60
1879,DC:A6:32:33:B0:DA,2020-07-11 21:01:14.367190,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-52
1880,DC:A6:32:33:B0:DA,2020-07-11 21:01:15.171023,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-55
1881,DC:A6:32:33:B0:DA,2020-07-11 21:01:16.053330,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-58
1882,DC:A6:32:33:B0:DA,2020-07-11 21:01:17.035830,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-47
1883,DC:A6:32:33:B0:DA,2020-07-11 21:01:18.410871,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-64
1884,DC:A6:32:33:B0:DA,2020-07-11 21:01:19.293355,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-54
1885,DC:A6:32:33:B0:DA,2020-07-11 21:01:20.118421,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-54
1886,DC:A6:32:33:B0:DA,2020-07-11 21:01:21.142271,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-50
1887,DC:A6:32:33:B0:DA,2020-07-11 21:01:23.047986,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-43
1888,DC:A6:32:33:B0:DA,2020-07-11 21:01:24.023482,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-59
1889,DC:A6:32:33:B0:DA,2020-07-11 21:01:25.299181,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-50
1890,DC:A6:32:33:B0:DA,2020-07-11 21:01:26.011001,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-58
1891,DC:A6:32:33:B0:DA,2020-07-11 21:01:27.051005,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-73
1892,DC:A6:32:33:B0:DA,2020-07-11 21:01:28.032371,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-61
1893,DC:A6:32:33:B0:DA,2020-07-11 21:01:29.014798,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-67
1894,DC:A6:32:33:B0:DA,2020-07-11 21:01:30.367713,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-58
1895,DC:A6:32:33:B0:DA,2020-07-11 21:01:31.142452,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-65
1896,DC:A6:32:33:B0:DA,2020-07-11 21:01:32.211135,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-66
1897,DC:A6:32:33:B0:DA,2020-07-11 21:01:33.131092,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-64
1898,DC:A6:32:33:B0:DA,2020-07-11 21:01:34.081236,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-60
1899,DC:A6:32:33:B0:DA,2020-07-11 21:01:35.154921,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-68
1900,DC:A6:32:33:B0:DA,2020-07-11 21:01:36.629714,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-66
1901,DC:A6:32:33:B0:DA,2020-07-11 21:01:37.164965,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-51
1902,DC:A6:32:33:B0:DA,2020-07-11 21:01:38.089974,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-51
1903,DC:A6:32:33:B0:DA,2020-07-11 21:01:39.160142,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-70
1904,DC:A6:32:33:B0:DA,2020-07-11 21:01:40.028744,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-48
1905,DC:A6:32:33:B0:DA,2020-07-11 21:01:42.037639,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-44
1906,DC:A6:32:33:B0:DA,2020-07-11 21:01:43.316456,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-48
1907,DC:A6:32:33:B0:DA,2020-07-11 21:01:44.186953,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-45
1908,DC:A6:32:33:B0:DA,2020-07-11 21:01:45.285766,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-52
1909,DC:A6:32:33:B0:DA,2020-07-11 21:01:46.564069,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-56
1910,DC:A6:32:33:B0:DA,2020-07-11 21:01:47.723989,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-62
1911,DC:A6:32:33:B0:DA,2020-07-11 21:01:48.251371,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-50
1912,DC:A6:32:33:B0:DA,2020-07-11 21:01:49.370158,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-47
1913,DC:A6:32:33:B0:DA,2020-07-11 21:01:51.375323,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-48
1914,DC:A6:32:33:B0:DA,2020-07-11 21:01:52.247071,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-57
1915,DC:A6:32:33:B0:DA,2020-07-11 21:01:53.466544,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-53
1916,DC:A6:32:33:B0:DA,2020-07-11 21:01:54.420443,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-62
1917,DC:A6:32:33:B0:DA,2020-07-11 21:01:55.361531,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-61
1918,DC:A6:32:33:B0:DA,2020-07-11 21:01:56.315866,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-67
1919,DC:A6:32:33:B0:DA,2020-07-11 21:01:57.506534,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-65
1920,DC:A6:32:33:B0:DA,2020-07-11 21:01:58.229073,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-70
1921,DC:A6:32:33:B0:DA,2020-07-11 21:01:59.057945,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-66
1922,DC:A6:32:33:B0:DA,2020-07-11 21:02:00.047313,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-60
1923,DC:A6:32:33:B0:DA,2020-07-11 21:02:01.486675,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-73
1924,DC:A6:32:33:B0:DA,2020-07-11 21:02:02.133065,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-69
1925,DC:A6:32:33:B0:DA,2020-07-11 21:02:03.102906,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-64
1926,DC:A6:32:33:B0:DA,2020-07-11 21:02:04.777297,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-50
1927,DC:A6:32:33:B0:DA,2020-07-11 21:02:05.855523,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-52
1928,DC:A6:32:33:B0:DA,2020-07-11 21:02:06.500428,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-64
1929,DC:A6:32:33:B0:DA,2020-07-11 21:02:07.033070,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-44
1930,DC:A6:32:33:B0:DA,2020-07-11 21:02:08.913630,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-55
1931,DC:A6:32:33:B0:DA,2020-07-11 21:02:09.141723,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-60
1932,DC:A6:32:33:B0:DA,2020-07-11 21:02:10.923237,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-69
1933,DC:A6:32:33:B0:DA,2020-07-11 21:02:11.113147,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-49
1934,DC:A6:32:33:B0:DA,2020-07-11 21:02:12.195556,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-55
1935,DC:A6:32:33:B0:DA,2020-07-11 21:02:13.658095,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-60
1936,DC:A6:32:33:B0:DA,2020-07-11 21:02:15.123227,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-59
1937,DC:A6:32:33:B0:DA,2020-07-11 21:02:16.547867,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-51
1938,DC:A6:32:33:B0:DA,2020-07-11 21:02:17.047493,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-57
1939,DC:A6:32:33:B0:DA,2020-07-11 21:02:18.135811,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-62
1940,DC:A6:32:33:B0:DA,2020-07-11 21:02:19.141954,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-60
1941,DC:A6:32:33:B0:DA,2020-07-11 21:02:21.106923,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-51
1942,DC:A6:32:33:B0:DA,2020-07-11 21:02:22.060532,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-45
1943,DC:A6:32:33:B0:DA,2020-07-11 21:02:23.040858,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-51
1944,DC:A6:32:33:B0:DA,2020-07-11 21:02:24.084514,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-54
1945,DC:A6:32:33:B0:DA,2020-07-11 21:02:26.089733,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-57
1946,DC:A6:32:33:B0:DA,2020-07-11 21:02:28.094652,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-57
1947,DC:A6:32:33:B0:DA,2020-07-11 21:02:29.695852,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-71
1948,DC:A6:32:33:B0:DA,2020-07-11 21:02:30.075835,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-65
1949,DC:A6:32:33:B0:DA,2020-07-11 21:02:31.023558,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-62
1950,DC:A6:32:33:B0:DA,2020-07-11 21:02:32.158475,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-60
1951,DC:A6:32:33:B0:DA,2020-07-11 21:02:33.533276,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
1952,DC:A6:32:33:B0:DA,2020-07-11 21:02:34.447252,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-67
1953,DC:A6:32:33:B0:DA,2020-07-11 21:02:35.004678,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-74
1954,DC:A6:32:33:B0:DA,2020-07-11 21:02:36.782219,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-65
1955,DC:A6:32:33:B0:DA,2020-07-11 21:02:37.044683,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-68
1956,DC:A6:32:33:B0:DA,2020-07-11 21:02:38.768271,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-79
1957,DC:A6:32:33:B0:DA,2020-07-11 21:02:39.511078,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-73
1958,DC:A6:32:33:B0:DA,2020-07-11 21:02:40.102303,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-75
1959,DC:A6:32:33:B0:DA,2020-07-11 21:02:41.043738,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-71
1960,DC:A6:32:33:B0:DA,2020-07-11 21:02:42.012941,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-48
1961,DC:A6:32:33:B0:DA,2020-07-11 21:02:43.079841,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-58
1962,DC:A6:32:33:B0:DA,2020-07-11 21:02:44.356415,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-72
1963,DC:A6:32:33:B0:DA,2020-07-11 21:02:45.547435,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-72
1964,DC:A6:32:33:B0:DA,2020-07-11 21:02:46.117493,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-65
1965,DC:A6:32:33:B0:DA,2020-07-11 21:02:47.078061,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-64
1966,DC:A6:32:33:B0:DA,2020-07-11 21:02:48.512426,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-72
1967,DC:A6:32:33:B0:DA,2020-07-11 21:02:49.017610,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-65
1968,DC:A6:32:33:B0:DA,2020-07-11 21:02:50.100904,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-70
1969,DC:A6:32:33:B0:DA,2020-07-11 21:02:51.047520,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-68
1970,DC:A6:32:33:B0:DA,2020-07-11 21:02:52.153086,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-74
1971,DC:A6:32:33:B0:DA,2020-07-11 21:02:53.013749,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-68
1972,DC:A6:32:33:B0:DA,2020-07-11 21:02:54.028938,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-68
1973,DC:A6:32:33:B0:DA,2020-07-11 21:02:55.042589,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-68
1974,DC:A6:32:33:B0:DA,2020-07-11 21:02:56.113935,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-67
1975,DC:A6:32:33:B0:DA,2020-07-11 21:02:57.170903,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-71
1976,DC:A6:32:33:B0:DA,2020-07-11 21:02:58.173906,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-91
1977,DC:A6:32:33:B0:DA,2020-07-11 21:02:59.005113,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-76
1978,DC:A6:32:33:B0:DA,2020-07-11 21:03:00.095239,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-70
1979,DC:A6:32:33:B0:DA,2020-07-11 21:03:01.002654,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-70
1980,DC:A6:32:33:B0:DA,2020-07-11 21:03:02.060360,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-85
1981,DC:A6:32:33:B0:DA,2020-07-11 21:03:03.143303,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-71
1982,DC:A6:32:33:B0:DA,2020-07-11 21:03:04.085238,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-74
1983,DC:A6:32:33:B0:DA,2020-07-11 21:03:05.091687,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-72
1984,DC:A6:32:33:B0:DA,2020-07-11 21:03:06.038355,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-66
1985,DC:A6:32:33:B0:DA,2020-07-11 21:03:07.061003,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-68
1986,DC:A6:32:33:B0:DA,2020-07-11 21:03:08.005288,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-76
1987,DC:A6:32:33:B0:DA,2020-07-11 21:03:09.285382,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-70
1988,DC:A6:32:33:B0:DA,2020-07-11 21:03:10.075334,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-71
1989,DC:A6:32:33:B0:DA,2020-07-11 21:03:11.054091,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-65
1990,DC:A6:32:33:B0:DA,2020-07-11 21:03:12.033003,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-66
1991,DC:A6:32:33:B0:DA,2020-07-11 21:03:13.075442,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-54
1992,DC:A6:32:33:B0:DA,2020-07-11 21:03:14.028480,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
1993,DC:A6:32:33:B0:DA,2020-07-11 21:03:15.392900,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-67
1994,DC:A6:32:33:B0:DA,2020-07-11 21:03:16.047877,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
1995,DC:A6:32:33:B0:DA,2020-07-11 21:03:17.094310,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-68
1996,DC:A6:32:33:B0:DA,2020-07-11 21:03:18.457743,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-67
1997,DC:A6:32:33:B0:DA,2020-07-11 21:03:19.045487,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-91
1998,DC:A6:32:33:B0:DA,2020-07-11 21:03:20.316911,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-69
1999,DC:A6:32:33:B0:DA,2020-07-11 21:03:21.211841,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-85
2000,DC:A6:32:33:B0:DA,2020-07-11 21:03:22.039258,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-67
2001,DC:A6:32:33:B0:DA,2020-07-11 21:03:23.221768,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-67
2002,DC:A6:32:33:B0:DA,2020-07-11 21:03:24.184249,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-70
2003,DC:A6:32:33:B0:DA,2020-07-11 21:03:25.186930,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-72
2004,DC:A6:32:33:B0:DA,2020-07-11 21:03:26.058141,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-83
2005,DC:A6:32:33:B0:DA,2020-07-11 21:03:27.050580,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-77
2006,DC:A6:32:33:B0:DA,2020-07-11 21:03:28.070790,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-79
2007,DC:A6:32:33:B0:DA,2020-07-11 21:03:29.043139,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-78
2008,DC:A6:32:33:B0:DA,2020-07-11 21:03:30.290211,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-65
2009,DC:A6:32:33:B0:DA,2020-07-11 21:03:31.023249,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-64
2010,DC:A6:32:33:B0:DA,2020-07-11 21:03:32.008786,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-77
2011,DC:A6:32:33:B0:DA,2020-07-11 21:03:33.107054,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-77
2012,DC:A6:32:33:B0:DA,2020-07-11 21:03:34.120750,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
2013,DC:A6:32:33:B0:DA,2020-07-11 21:03:35.092048,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-65
2014,DC:A6:32:33:B0:DA,2020-07-11 21:03:36.047386,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-58
2015,DC:A6:32:33:B0:DA,2020-07-11 21:03:37.145836,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-62
2016,DC:A6:32:33:B0:DA,2020-07-11 21:03:38.068892,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-62
2017,DC:A6:32:33:B0:DA,2020-07-11 21:03:39.175805,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-68
2018,DC:A6:32:33:B0:DA,2020-07-11 21:03:40.305812,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-71
2019,DC:A6:32:33:B0:DA,2020-07-11 21:03:41.197244,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-69
2020,DC:A6:32:33:B0:DA,2020-07-11 21:03:42.158410,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-67
2021,DC:A6:32:33:B0:DA,2020-07-11 21:03:43.018401,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-54
2022,DC:A6:32:33:B0:DA,2020-07-11 21:03:44.093576,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-64
2023,DC:A6:32:33:B0:DA,2020-07-11 21:03:45.019060,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-60
2024,DC:A6:32:33:B0:DA,2020-07-11 21:03:46.127212,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-58
2025,DC:A6:32:33:B0:DA,2020-07-11 21:03:47.061780,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-58
2026,DC:A6:32:33:B0:DA,2020-07-11 21:03:48.072294,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-50
2027,DC:A6:32:33:B0:DA,2020-07-11 21:03:49.047362,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-53
2028,DC:A6:32:33:B0:DA,2020-07-11 21:03:50.039780,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-56
2029,DC:A6:32:33:B0:DA,2020-07-11 21:03:51.138717,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-65
2030,DC:A6:32:33:B0:DA,2020-07-11 21:03:52.004798,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
2031,DC:A6:32:33:B0:DA,2020-07-11 21:03:53.313632,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-52
2032,DC:A6:32:33:B0:DA,2020-07-11 21:03:54.022902,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-49
2033,DC:A6:32:33:B0:DA,2020-07-11 21:03:55.098576,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-49
2034,DC:A6:32:33:B0:DA,2020-07-11 21:03:56.171209,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-65
2035,DC:A6:32:33:B0:DA,2020-07-11 21:03:57.006162,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-46
2036,DC:A6:32:33:B0:DA,2020-07-11 21:03:58.197399,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-61
2037,DC:A6:32:33:B0:DA,2020-07-11 21:03:59.161358,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-51
2038,DC:A6:32:33:B0:DA,2020-07-11 21:04:00.091254,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-48
2039,DC:A6:32:33:B0:DA,2020-07-11 21:04:01.105555,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-51
2040,DC:A6:32:33:B0:DA,2020-07-11 21:04:02.178800,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-57
2041,DC:A6:32:33:B0:DA,2020-07-11 21:04:03.277488,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-60
2042,DC:A6:32:33:B0:DA,2020-07-11 21:04:04.076374,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-63
2043,DC:A6:32:33:B0:DA,2020-07-11 21:04:05.053796,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-71
2044,DC:A6:32:33:B0:DA,2020-07-11 21:04:06.029443,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-70
2045,DC:A6:32:33:B0:DA,2020-07-11 21:04:07.108984,e234f170-c3d6-11ea-8692-dca63233b0d9,1,1,1,-72
