SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI
1932,DC:A6:32:33:B0:DA,2020-07-12 20:55:01.205842,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-60
1933,DC:A6:32:33:B0:DA,2020-07-12 20:55:02.018472,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-83
1934,DC:A6:32:33:B0:DA,2020-07-12 20:55:04.023643,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
1935,DC:A6:32:33:B0:DA,2020-07-12 20:55:05.324760,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
1936,DC:A6:32:33:B0:DA,2020-07-12 20:55:06.155995,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-66
1937,DC:A6:32:33:B0:DA,2020-07-12 20:55:07.027495,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-68
1938,DC:A6:32:33:B0:DA,2020-07-12 20:55:08.809982,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
1939,DC:A6:32:33:B0:DA,2020-07-12 20:55:09.153625,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
1940,DC:A6:32:33:B0:DA,2020-07-12 20:55:10.372478,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
1941,DC:A6:32:33:B0:DA,2020-07-12 20:55:11.027398,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-94
1942,DC:A6:32:33:B0:DA,2020-07-12 20:55:12.032625,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-68
1943,DC:A6:32:33:B0:DA,2020-07-12 20:55:13.095068,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-60
1944,DC:A6:32:33:B0:DA,2020-07-12 20:55:14.015025,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-62
1945,DC:A6:32:33:B0:DA,2020-07-12 20:55:15.003972,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
1946,DC:A6:32:33:B0:DA,2020-07-12 20:55:16.028214,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
1947,DC:A6:32:33:B0:DA,2020-07-12 20:55:17.801483,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-57
1948,DC:A6:32:33:B0:DA,2020-07-12 20:55:18.051351,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
1949,DC:A6:32:33:B0:DA,2020-07-12 20:55:19.969104,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
1950,DC:A6:32:33:B0:DA,2020-07-12 20:55:20.205177,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
1951,DC:A6:32:33:B0:DA,2020-07-12 20:55:21.232216,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
1952,DC:A6:32:33:B0:DA,2020-07-12 20:55:22.088584,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-62
1953,DC:A6:32:33:B0:DA,2020-07-12 20:55:23.062849,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
1954,DC:A6:32:33:B0:DA,2020-07-12 20:55:24.042901,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
1955,DC:A6:32:33:B0:DA,2020-07-12 20:55:25.083533,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-61
1956,DC:A6:32:33:B0:DA,2020-07-12 20:55:26.184190,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
1957,DC:A6:32:33:B0:DA,2020-07-12 20:55:27.425544,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-79
1958,DC:A6:32:33:B0:DA,2020-07-12 20:55:28.112973,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-62
1959,DC:A6:32:33:B0:DA,2020-07-12 20:55:29.064223,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
1960,DC:A6:32:33:B0:DA,2020-07-12 20:55:30.446974,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-58
1961,DC:A6:32:33:B0:DA,2020-07-12 20:55:31.101844,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
1962,DC:A6:32:33:B0:DA,2020-07-12 20:55:32.490579,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-61
1963,DC:A6:32:33:B0:DA,2020-07-12 20:55:33.055633,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
1964,DC:A6:32:33:B0:DA,2020-07-12 20:55:34.783271,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
1965,DC:A6:32:33:B0:DA,2020-07-12 20:55:35.454512,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
1966,DC:A6:32:33:B0:DA,2020-07-12 20:55:36.242059,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-78
1967,DC:A6:32:33:B0:DA,2020-07-12 20:55:37.067553,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
1968,DC:A6:32:33:B0:DA,2020-07-12 20:55:38.059658,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
1969,DC:A6:32:33:B0:DA,2020-07-12 20:55:39.091446,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
1970,DC:A6:32:33:B0:DA,2020-07-12 20:55:40.615412,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
1971,DC:A6:32:33:B0:DA,2020-07-12 20:55:41.504666,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-86
1972,DC:A6:32:33:B0:DA,2020-07-12 20:55:43.082175,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
1973,DC:A6:32:33:B0:DA,2020-07-12 20:55:44.095953,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
1974,DC:A6:32:33:B0:DA,2020-07-12 20:55:45.087194,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
1975,DC:A6:32:33:B0:DA,2020-07-12 20:55:46.323296,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-77
1976,DC:A6:32:33:B0:DA,2020-07-12 20:55:47.236108,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
1977,DC:A6:32:33:B0:DA,2020-07-12 20:55:48.032294,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-66
1978,DC:A6:32:33:B0:DA,2020-07-12 20:55:49.037314,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
1979,DC:A6:32:33:B0:DA,2020-07-12 20:55:50.434947,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-80
1980,DC:A6:32:33:B0:DA,2020-07-12 20:55:51.362911,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-76
1981,DC:A6:32:33:B0:DA,2020-07-12 20:55:52.074949,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-68
1982,DC:A6:32:33:B0:DA,2020-07-12 20:55:53.161892,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-61
1983,DC:A6:32:33:B0:DA,2020-07-12 20:55:54.027034,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
1984,DC:A6:32:33:B0:DA,2020-07-12 20:55:55.066333,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
1985,DC:A6:32:33:B0:DA,2020-07-12 20:55:56.177557,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
1986,DC:A6:32:33:B0:DA,2020-07-12 20:55:57.253817,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
1987,DC:A6:32:33:B0:DA,2020-07-12 20:55:58.642742,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-86
1988,DC:A6:32:33:B0:DA,2020-07-12 20:55:59.016394,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
1989,DC:A6:32:33:B0:DA,2020-07-12 20:56:00.003879,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
1990,DC:A6:32:33:B0:DA,2020-07-12 20:56:01.007657,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
1991,DC:A6:32:33:B0:DA,2020-07-12 20:56:02.047881,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
1992,DC:A6:32:33:B0:DA,2020-07-12 20:56:03.006516,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
1993,DC:A6:32:33:B0:DA,2020-07-12 20:56:04.072817,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
1994,DC:A6:32:33:B0:DA,2020-07-12 20:56:05.075368,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
1995,DC:A6:32:33:B0:DA,2020-07-12 20:56:06.167929,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
1996,DC:A6:32:33:B0:DA,2020-07-12 20:56:07.007883,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
1997,DC:A6:32:33:B0:DA,2020-07-12 20:56:08.381809,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
1998,DC:A6:32:33:B0:DA,2020-07-12 20:56:09.059329,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
1999,DC:A6:32:33:B0:DA,2020-07-12 20:56:10.031766,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-68
2000,DC:A6:32:33:B0:DA,2020-07-12 20:56:11.013052,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-84
2001,DC:A6:32:33:B0:DA,2020-07-12 20:56:12.119265,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-66
2002,DC:A6:32:33:B0:DA,2020-07-12 20:56:13.036851,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
2003,DC:A6:32:33:B0:DA,2020-07-12 20:56:14.085675,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
2004,DC:A6:32:33:B0:DA,2020-07-12 20:56:15.236871,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
2005,DC:A6:32:33:B0:DA,2020-07-12 20:56:16.466898,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
2006,DC:A6:32:33:B0:DA,2020-07-12 20:56:17.124598,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
2007,DC:A6:32:33:B0:DA,2020-07-12 20:56:18.274542,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
2008,DC:A6:32:33:B0:DA,2020-07-12 20:56:19.078273,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2009,DC:A6:32:33:B0:DA,2020-07-12 20:56:20.028248,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
2010,DC:A6:32:33:B0:DA,2020-07-12 20:56:21.097018,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
2011,DC:A6:32:33:B0:DA,2020-07-12 20:56:22.448449,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-54
2012,DC:A6:32:33:B0:DA,2020-07-12 20:56:23.132787,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-66
2013,DC:A6:32:33:B0:DA,2020-07-12 20:56:24.028384,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
2014,DC:A6:32:33:B0:DA,2020-07-12 20:56:25.014820,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-68
2015,DC:A6:32:33:B0:DA,2020-07-12 20:56:26.045935,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-77
2016,DC:A6:32:33:B0:DA,2020-07-12 20:56:27.048468,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2017,DC:A6:32:33:B0:DA,2020-07-12 20:56:28.426097,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-66
2018,DC:A6:32:33:B0:DA,2020-07-12 20:56:29.122267,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
2019,DC:A6:32:33:B0:DA,2020-07-12 20:56:30.012404,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-59
2020,DC:A6:32:33:B0:DA,2020-07-12 20:56:31.061108,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
2021,DC:A6:32:33:B0:DA,2020-07-12 20:56:32.066105,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-66
2022,DC:A6:32:33:B0:DA,2020-07-12 20:56:33.068865,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-62
2023,DC:A6:32:33:B0:DA,2020-07-12 20:56:34.084981,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
2024,DC:A6:32:33:B0:DA,2020-07-12 20:56:35.425065,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
2025,DC:A6:32:33:B0:DA,2020-07-12 20:56:36.314992,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-68
2026,DC:A6:32:33:B0:DA,2020-07-12 20:56:37.076311,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
2027,DC:A6:32:33:B0:DA,2020-07-12 20:56:38.165803,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
2028,DC:A6:32:33:B0:DA,2020-07-12 20:56:39.286371,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
2029,DC:A6:32:33:B0:DA,2020-07-12 20:56:40.043875,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
2030,DC:A6:32:33:B0:DA,2020-07-12 20:56:41.086611,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
2031,DC:A6:32:33:B0:DA,2020-07-12 20:56:42.188999,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-75
2032,DC:A6:32:33:B0:DA,2020-07-12 20:56:43.359002,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2033,DC:A6:32:33:B0:DA,2020-07-12 20:56:44.226495,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
2034,DC:A6:32:33:B0:DA,2020-07-12 20:56:45.202760,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
2035,DC:A6:32:33:B0:DA,2020-07-12 20:56:46.036663,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-87
2036,DC:A6:32:33:B0:DA,2020-07-12 20:56:47.124116,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
2037,DC:A6:32:33:B0:DA,2020-07-12 20:56:48.319954,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
2038,DC:A6:32:33:B0:DA,2020-07-12 20:56:49.125432,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2039,DC:A6:32:33:B0:DA,2020-07-12 20:56:50.229200,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
2040,DC:A6:32:33:B0:DA,2020-07-12 20:56:51.110452,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
2041,DC:A6:32:33:B0:DA,2020-07-12 20:56:52.254250,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
2042,DC:A6:32:33:B0:DA,2020-07-12 20:56:53.261940,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
2043,DC:A6:32:33:B0:DA,2020-07-12 20:56:54.024386,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
2044,DC:A6:32:33:B0:DA,2020-07-12 20:56:55.028733,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
2045,DC:A6:32:33:B0:DA,2020-07-12 20:56:56.039559,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-66
2046,DC:A6:32:33:B0:DA,2020-07-12 20:56:57.200088,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
2047,DC:A6:32:33:B0:DA,2020-07-12 20:56:58.125686,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
2048,DC:A6:32:33:B0:DA,2020-07-12 20:56:59.350373,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
2049,DC:A6:32:33:B0:DA,2020-07-12 20:57:00.008276,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-75
2050,DC:A6:32:33:B0:DA,2020-07-12 20:57:01.028345,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-76
2051,DC:A6:32:33:B0:DA,2020-07-12 20:57:02.044569,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
2052,DC:A6:32:33:B0:DA,2020-07-12 20:57:03.803511,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-68
2053,DC:A6:32:33:B0:DA,2020-07-12 20:57:04.003943,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
2054,DC:A6:32:33:B0:DA,2020-07-12 20:57:05.369684,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-76
2055,DC:A6:32:33:B0:DA,2020-07-12 20:57:06.027206,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-76
2056,DC:A6:32:33:B0:DA,2020-07-12 20:57:07.031579,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-76
2057,DC:A6:32:33:B0:DA,2020-07-12 20:57:08.194855,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-76
2058,DC:A6:32:33:B0:DA,2020-07-12 20:57:09.444249,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-86
2059,DC:A6:32:33:B0:DA,2020-07-12 20:57:10.029810,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
2060,DC:A6:32:33:B0:DA,2020-07-12 20:57:11.550630,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
2061,DC:A6:32:33:B0:DA,2020-07-12 20:57:12.024901,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
2062,DC:A6:32:33:B0:DA,2020-07-12 20:57:13.087381,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
2063,DC:A6:32:33:B0:DA,2020-07-12 20:57:15.092445,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
2064,DC:A6:32:33:B0:DA,2020-07-12 20:57:16.356337,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-76
2065,DC:A6:32:33:B0:DA,2020-07-12 20:57:17.116469,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-78
2066,DC:A6:32:33:B0:DA,2020-07-12 20:57:18.146467,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2067,DC:A6:32:33:B0:DA,2020-07-12 20:57:19.207829,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
2068,DC:A6:32:33:B0:DA,2020-07-12 20:57:20.486525,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
2069,DC:A6:32:33:B0:DA,2020-07-12 20:57:21.006391,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
2070,DC:A6:32:33:B0:DA,2020-07-12 20:57:22.070133,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
2071,DC:A6:32:33:B0:DA,2020-07-12 20:57:23.140791,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
2072,DC:A6:32:33:B0:DA,2020-07-12 20:57:24.516593,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
2073,DC:A6:32:33:B0:DA,2020-07-12 20:57:25.700875,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
2074,DC:A6:32:33:B0:DA,2020-07-12 20:57:26.060267,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-80
2075,DC:A6:32:33:B0:DA,2020-07-12 20:57:27.187963,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-76
2076,DC:A6:32:33:B0:DA,2020-07-12 20:57:28.229167,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-80
2077,DC:A6:32:33:B0:DA,2020-07-12 20:57:29.157879,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-79
2078,DC:A6:32:33:B0:DA,2020-07-12 20:57:30.192894,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
2079,DC:A6:32:33:B0:DA,2020-07-12 20:57:31.029206,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
2080,DC:A6:32:33:B0:DA,2020-07-12 20:57:32.005425,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-78
2081,DC:A6:32:33:B0:DA,2020-07-12 20:57:33.218085,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-74
2082,DC:A6:32:33:B0:DA,2020-07-12 20:57:34.036753,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2083,DC:A6:32:33:B0:DA,2020-07-12 20:57:35.138203,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-82
2084,DC:A6:32:33:B0:DA,2020-07-12 20:57:36.016850,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
2085,DC:A6:32:33:B0:DA,2020-07-12 20:57:37.208160,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-62
2086,DC:A6:32:33:B0:DA,2020-07-12 20:57:38.173165,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2087,DC:A6:32:33:B0:DA,2020-07-12 20:57:39.243164,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
2088,DC:A6:32:33:B0:DA,2020-07-12 20:57:40.008264,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2089,DC:A6:32:33:B0:DA,2020-07-12 20:57:41.084490,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
2090,DC:A6:32:33:B0:DA,2020-07-12 20:57:42.060751,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-60
2091,DC:A6:32:33:B0:DA,2020-07-12 20:57:43.290979,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-78
2092,DC:A6:32:33:B0:DA,2020-07-12 20:57:44.064573,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-58
2093,DC:A6:32:33:B0:DA,2020-07-12 20:57:45.430845,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
2094,DC:A6:32:33:B0:DA,2020-07-12 20:57:46.133946,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
2095,DC:A6:32:33:B0:DA,2020-07-12 20:57:47.239698,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
2096,DC:A6:32:33:B0:DA,2020-07-12 20:57:48.097277,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2097,DC:A6:32:33:B0:DA,2020-07-12 20:57:49.023552,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-73
2098,DC:A6:32:33:B0:DA,2020-07-12 20:57:50.061707,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
2099,DC:A6:32:33:B0:DA,2020-07-12 20:57:51.006183,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
2100,DC:A6:32:33:B0:DA,2020-07-12 20:57:52.037342,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
2101,DC:A6:32:33:B0:DA,2020-07-12 20:57:53.056083,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-54
2102,DC:A6:32:33:B0:DA,2020-07-12 20:57:54.061119,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-60
2103,DC:A6:32:33:B0:DA,2020-07-12 20:57:55.158693,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
2104,DC:A6:32:33:B0:DA,2020-07-12 20:57:56.047508,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
2105,DC:A6:32:33:B0:DA,2020-07-12 20:57:57.091225,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
2106,DC:A6:32:33:B0:DA,2020-07-12 20:57:58.647687,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-59
2107,DC:A6:32:33:B0:DA,2020-07-12 20:57:59.036267,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-68
2108,DC:A6:32:33:B0:DA,2020-07-12 20:58:00.053192,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2109,DC:A6:32:33:B0:DA,2020-07-12 20:58:01.043247,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-65
2110,DC:A6:32:33:B0:DA,2020-07-12 20:58:02.345769,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2111,DC:A6:32:33:B0:DA,2020-07-12 20:58:04.170272,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
2112,DC:A6:32:33:B0:DA,2020-07-12 20:58:05.038941,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
2113,DC:A6:32:33:B0:DA,2020-07-12 20:58:06.012790,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-64
2114,DC:A6:32:33:B0:DA,2020-07-12 20:58:07.586757,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-62
2115,DC:A6:32:33:B0:DA,2020-07-12 20:58:08.007815,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-68
2116,DC:A6:32:33:B0:DA,2020-07-12 20:58:09.016591,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-69
2117,DC:A6:32:33:B0:DA,2020-07-12 20:58:10.089102,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-70
2118,DC:A6:32:33:B0:DA,2020-07-12 20:58:11.371840,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-58
2119,DC:A6:32:33:B0:DA,2020-07-12 20:58:12.289219,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-62
2120,DC:A6:32:33:B0:DA,2020-07-12 20:58:13.146769,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
2121,DC:A6:32:33:B0:DA,2020-07-12 20:58:14.092764,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
2122,DC:A6:32:33:B0:DA,2020-07-12 20:58:15.135569,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-66
2123,DC:A6:32:33:B0:DA,2020-07-12 20:58:16.081828,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-67
2124,DC:A6:32:33:B0:DA,2020-07-12 20:58:17.346816,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-80
2125,DC:A6:32:33:B0:DA,2020-07-12 20:58:18.086815,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-63
2126,DC:A6:32:33:B0:DA,2020-07-12 20:58:19.287184,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-72
2127,DC:A6:32:33:B0:DA,2020-07-12 20:58:20.355733,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-76
2128,DC:A6:32:33:B0:DA,2020-07-12 20:58:21.041965,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-62
2129,DC:A6:32:33:B0:DA,2020-07-12 20:58:22.270239,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-71
2130,DC:A6:32:33:B0:DA,2020-07-12 20:58:23.100758,e83bd594-c49d-11ea-b849-dca63233b0d9,1,1,1,-66
